,name,price,days,rooms,bathrooms,capacity,date,province
5321,casa lf daira by san rafael inturismo,40000,1,20,1,6,25-11-2023,mendoza
5322,casa santa fe san rafael in turismo,45000,1,30,2,8,25-11-2023,mendoza
5323,depto en el hermoso edificio privado torres de alejandria al lado chacras park mendoza,35000,1,10,2,4,25-11-2023,mendoza
5324,casa de alquiler temporario 3 habitaciones cocina comedor amplio con tv estacionamiento tb amplio,15000,1,30,1,6,25-11-2023,mendoza
5325,en plena ciudad de san rafael mendoza,12000,1,20,1,4,25-11-2023,mendoza
5326,departamento pueyrredon,20000,1,10,1,3,25-11-2023,mendoza
5327,unique departamento quinta seccion mendoza capital,100000,1,20,2,4,25-11-2023,mendoza
5328,departamento de categoria en el mejor lugar de mendoza capital,40000,1,20,2,5,25-11-2023,mendoza
5329,casatour alquiler temporario,25000,1,20,1,6,25-11-2023,mendoza
5330,amplio departamento centro chacras de coria3 amb pb  antigua casa  estancia minima 2 noches,22000,1,20,1,6,25-11-2023,mendoza
5331,cabana camino a cacheuta potrerillos,33,1,10,1,4,25-11-2023,mendoza
5332,cabana camino a cacheuta potrerillos,33,1,10,1,4,25-11-2023,mendoza
5333,center apart mendoza,19500,1,20,1,6,25-11-2023,mendoza
5334,casa rafaela excelente ubicacion en mendoza capital,40000,1,20,2,5,25-11-2023,mendoza
5335,san rafael mendoza,9000,1,20,1,5,25-11-2023,mendoza
5336,cabana linz san rafael inturismo,28000,1,20,1,6,25-11-2023,mendoza
5337,luminoso departamento en chacras de coria mendoza,25000,1,10,1,4,25-11-2023,mendoza
5338,departamento 2 ambientes con piscina climatizada  le tre rondiniaceptamos tarjetas de credito,30000,1,10,1,5,25-11-2023,buenos-aires
5339,necochea  quequen  casa 9 personas a 30 mts del mar,45000,1,30,2,9,25-11-2023,buenos-aires
5340,alquiler mar del plata bosque chalet cpileta p8 personas,700,7,40,3,8,25-11-2023,buenos-aires
5341,libre hoy a dos cuadras del mar y 5 de la peatonal,18900,1,10,1,4,25-11-2023,buenos-aires
5342,casa de verano en mar del plata,50,1,20,1,6,25-11-2023,buenos-aires
5343,hermoso complejo para 2  5  6  8 personas a 100 mts del mar,595000,7,30,2,8,25-11-2023,buenos-aires
5344,departamento tandil,15000,1,10,1,4,25-11-2023,buenos-aires
5345,alquilo mar del plata enero y febrero completo,16000,1,10,1,4,25-11-2023,buenos-aires
5346,dueno alquila departamento en el centro de mar del plata,23000,1,10,1,4,25-11-2023,buenos-aires
5347,casa en barrio residencial de constitucion,40000,1,20,2,6,25-11-2023,buenos-aires
5348,quinta la cueva del oso,30,1,30,2,8,25-11-2023,buenos-aires
5349,alquilo casa en costa del este la reserva,1800,15,30,2,6,25-11-2023,buenos-aires
5350,maimonides apartamento el parque 120,15000,1,10,1,2,25-11-2023,buenos-aires
5351,alquiler temporada 2023 departamento ccochera punta mogotes,18000,1,10,1,4,25-11-2023,buenos-aires
5352,dueno alq dto 3 amb muy luminoso centro mdp,777777,7,10,1,6,25-11-2023,buenos-aires
5353,alquier de casa en nueva atlantis  margarita,25000,1,20,1,4,25-11-2023,buenos-aires
5354,casa muy grande 10 a 16 personas,60000,1,40,3,18,25-11-2023,buenos-aires
5355,tandil  alquiler diario  departamento para cinco personas,20000,1,20,1,5,25-11-2023,buenos-aires
5356,casa a 10 cuadras del mar,28000,1,30,2,7,25-11-2023,buenos-aires
5357,cabanas el encuentro mar azul inmejorable entorno,280,7,20,2,5,25-11-2023,buenos-aires
5358,temporada 20232024 alquilo dic 2da febrero y marzo,40000,1,30,1,6,25-11-2023,buenos-aires
5359,departamento a 100 mts del mar,25000,1,10,1,4,25-11-2023,buenos-aires
5360,cabana en paraje pavon a 3 minutos de mar de ajo,32500,1,20,1,5,25-11-2023,buenos-aires
5361,hermosa casa ph equipada y con patio a estrenar,22000,1,20,1,4,25-11-2023,buenos-aires
5362,cabana de madera en potrerillos con vista al cordon del plata y amplio jardin capacidad para 8 pnas,52800,1,30,1,8,25-11-2023,mendoza
5363,cabanas sangiovese,22000,1,10,1,2,25-11-2023,mendoza
5364,cabanas sangiovese,26000,1,10,1,4,25-11-2023,mendoza
5365,cabana potrerillos,25000,1,10,1,3,25-11-2023,mendoza
5366,cabanas sangiovese,22000,1,10,1,2,25-11-2023,mendoza
5367,alquiler solo turistas,15000,1,20,1,4,25-11-2023,mendoza
5368,excelente casa cerca del centro 3 habitaciones sommier capacidad 9 o 10 personas,80,1,30,2,10,25-11-2023,mendoza
5369,departamento micro centro de mendoza capital,,,10,1,3,25-11-2023,mendoza
5370,complejo de cabanas entre duraznos y cerezos,,,20,1,6,25-11-2023,mendoza
5371,departamento centrico en san rafael,,,20,1,5,25-11-2023,mendoza
5372,drummond apartments,,,10,1,2,25-11-2023,mendoza
5373,alquilo casa en barrio residencial,15000,1,30,1,6,25-11-2023,mendoza
5374,cabanas tierra india,34000,1,10,1,6,25-11-2023,mendoza
5375,casa iaue 3 habitaciones 1 bano cocina comedor amplio con tv estacionamiento y patio amplio,15000,1,30,1,6,25-11-2023,mendoza
5376,alojamiento jr com,28000,1,20,1,6,25-11-2023,mendoza
5377,quincho de nacho,25000,1,20,2,4,25-11-2023,mendoza
5378,departamento en mendoza capital pleno centro  edificio solar i,21500,1,20,1,4,25-11-2023,mendoza
5379,casa en vistalba comoda y calida,100000,1,50,2,8,25-11-2023,mendoza
5380,corazon de mendoza,20000,1,20,1,4,25-11-2023,mendoza
5381,alquilo en san rafael mendoza  el cerrito,30000,1,20,1,4,25-11-2023,mendoza
5382,departamento en el mejor lugar de san rafael,22000,1,20,1,6,25-11-2023,mendoza
5383,departamentos centro san rafael mza,8000,1,10,1,2,25-11-2023,mendoza
5384,casa con piscina,3500,1,30,1,6,25-11-2023,mendoza
5385,alq casa a turistas,35000,1,20,2,4,25-11-2023,mendoza
5386,duplex privado con pileta en comuna san roque,60000,1,20,1,6,25-11-2023,cordoba
5387,alquilo dpto en cordoba capital,25000,1,10,1,3,25-11-2023,cordoba
5388,agua escondida,3000,1,10,1,5,25-11-2023,cordoba
5389,casa del rey,40000,1,10,1,6,25-11-2023,cordoba
5390,alquilo casa carlos paz cerca de todo,40000,1,20,1,4,25-11-2023,cordoba
5391,alquiler temporario,60000,1,20,1,6,25-11-2023,cordoba
5392,chalet 10 p excelente ubicacion,31000,1,30,2,10,25-11-2023,cordoba
5393,habitacion con bano privado para 3 personas en las chacras sur traslasierra cordoba,14,1,30,3,3,25-11-2023,cordoba
5394,departamento a 4 cuadras del centro de villa carlos paz,20000,1,10,1,4,25-11-2023,cordoba
5395,departamento a 4 cuadras del centro de villa carlos paz,20000,1,10,1,4,25-11-2023,cordoba
5396,cabanas con todos los servicios incluidos a 13500 por persona,13500,1,20,1,6,25-11-2023,cordoba
5397,casa en san isidro cordoba,110000,1,40,2,10,25-11-2023,cordoba
5398,departamento en centro de cordoba capital,25000,1,10,1,5,25-11-2023,cordoba
5399,casa san antonio de arredondo a diez minutos de carlos paz,9999,1,20,2,6,25-11-2023,cordoba
5400,cerca de todo con pileta y cochera,20000,1,10,1,4,25-11-2023,cordoba
5401,cabana mina clavero 4 personas camino de los artesanos,30000,1,10,1,4,25-11-2023,cordoba
5402,casa estilo chalet lamary,20000,1,20,1,6,25-11-2023,cordoba
5403,pircas de campo cabanas de montana tanti,30000,1,10,1,4,25-11-2023,cordoba
5404,alquilo casa con pileta para 78 personas,70000,1,30,2,8,25-11-2023,cordoba
5405,casa para 6 personas en carlos paz,18000,1,20,1,6,25-11-2023,cordoba
5406,alquilo casa en carlos paz grande,110000,1,40,2,14,25-11-2023,cordoba
5407,alq departamento categoria alta x dia o mes cordoba capital,25000,1,10,1,3,25-11-2023,cordoba
5408,cabanas bialet,,,20,1,6,25-11-2023,cordoba
5409,casa privada en potrero de garay a cuadras del lago,40000,1,20,1,6,25-11-2023,cordoba
5410,hermosa casa para 5 personas zona intermedia,65,1,30,2,5,25-11-2023,buenos-aires
5411,depto 3 ambientes vista al mar zona centro,3333,1,20,2,6,25-11-2023,buenos-aires
5412,depto mejor zona de mar del plata playa grande con cochera,40000,1,10,1,4,25-11-2023,buenos-aires
5413,casa a estrenar en mar del tuyu,12000,1,20,1,5,25-11-2023,buenos-aires
5414,destacado departamento a 50 mts de la costa con hermosa vista lateral al mar,30000,1,30,1,6,25-11-2023,buenos-aires
5415,casa boutique a 20 min de carlos paz,35000,1,20,1,5,25-11-2023,cordoba
5416,alquiler de deptos en playa serena mar del plata  finde largos y temporada verano 2024,13000,1,10,1,6,25-11-2023,buenos-aires
5417,temporada 2024 cabanas departamentos duplex y casas en villa gesell totalmente equipados,227500,7,10,1,5,25-11-2023,buenos-aires
5418,excepcional piso en pleno centro,110000,1,30,2,6,25-11-2023,buenos-aires
5419,alquilo casa temporada necochea zona parque playa,25000,1,20,1,6,25-11-2023,buenos-aires
5420,cassa de campo,40000,1,20,1,5,25-11-2023,cordoba
5421,departamento centrico de categoria 3 personas ccochera,40000,1,10,1,3,25-11-2023,cordoba
5422,dpto en villa carlos paz,20000,1,20,1,5,25-11-2023,cordoba
5423,cabana los troncos,14000,1,10,1,2,25-11-2023,cordoba
5424,cabana alpina atos pampa,28000,1,10,1,4,25-11-2023,cordoba
5425,alquilo en mar del plata,210000,7,20,1,5,25-11-2023,buenos-aires
5426,findelargo necochea hermoso departamento al frente muy buena vista 4 pers,30,1,10,1,4,25-11-2023,buenos-aires
5427,piso renovado pleno centro balcon a la calle solo dos personas,15000,1,10,1,2,25-11-2023,buenos-aires
5428,edificio frente al mar,35000,1,20,2,7,25-11-2023,buenos-aires
5429,a pasos del mar con enorme terraza  3 personas,21000,1,10,1,3,25-11-2023,buenos-aires
5430,cabanas al sur de mar del plata,36000,1,20,1,5,25-11-2023,buenos-aires
5431,departamento a 3 cuadras del centro para 4 personas,20000,1,10,1,4,25-11-2023,cordoba
5432,hostel al infinito,17000,1,60,6,21,25-11-2023,cordoba
5433,cabanas parque bialet masse,26000,1,30,1,7,25-11-2023,cordoba
5434,hermoso chalet en villa carlos pazdescuentos y promocionesubicacion privilegiada,,,30,2,6,25-11-2023,cordoba
5435,casa boutique villa berna exclusiva 5 estrellas,120,1,20,3,8,25-11-2023,cordoba
5436,departamento piso 8 todo a estrenar,35000,1,10,2,4,25-11-2023,buenos-aires
5437,alquiler casa con pileta,10000,1,60,4,18,25-11-2023,buenos-aires
5438,depto 1 amb comodo y luminoso sol de gascon,17000,1,10,1,3,25-11-2023,buenos-aires
5439,un ambiente luminoso ycomodo cerca playa casino shopping y calle guemes,25000,1,10,1,3,25-11-2023,buenos-aires
5440,cabanas pedras moras en tanti sierras de cordoba,14900,1,20,1,6,25-11-2023,cordoba
5441,alquiler departamento en el centro,45000,1,10,1,3,25-11-2023,cordoba
5442,departamento para 5 personas,26000,1,20,1,5,25-11-2023,cordoba
5443,departamento para 4 personas a 3 cuadras del centro,22000,1,10,1,4,25-11-2023,cordoba
5444,dpto centrico 3 personas,20000,1,10,1,2,25-11-2023,cordoba
5445,departamento centrico con cochera 4 personas,30000,1,20,1,4,25-11-2023,cordoba
5446,descanso paz seguridad2023cabanas sol de ucotunuyanmendoza,15000,1,20,1,5,25-11-2023,mendoza
5447,edificio playa clubdpto frente al mar temporada 20232024,33000,1,10,1,4,25-11-2023,buenos-aires
5448,hermoso ph a estrenar en mar del plata 2 habitaciones todas las comodidas,15000,1,20,1,4,25-11-2023,buenos-aires
5449,casasierra mdq,55000,1,30,2,7,25-11-2023,buenos-aires
5450,cabanas  la encantada del sur,20000,1,20,1,6,25-11-2023,buenos-aires
5451,departamento 2 ambientes a 6 cuadras de guemes con balcon a la calle,14500,1,10,1,4,25-11-2023,buenos-aires
5452,cabana mina clavero 9 personas camino de los artesanos,60000,1,20,2,9,25-11-2023,cordoba
5453,alquilo casa en siquiman para 5 personas excelente ubicacion,175000,7,10,1,5,25-11-2023,cordoba
5454,alquiler casa de dos pisos para 10 pers con parque y pileta exclusiva,120,1,40,2,10,25-11-2023,cordoba
5455,cabana de categoria la corzuelaen potrero de garay,,,30,2,8,25-11-2023,cordoba
5456,departamento centro de chacras en antiguo caseron pb3 ambpb  estancia minima 3 noches,25000,1,20,1,6,25-11-2023,mendoza
5457,cabana peumayen valle grande san rafael mza,45000,1,30,2,6,25-11-2023,mendoza
5458,confortable departamento ciudad de mendoza,17500,1,10,1,4,25-11-2023,mendoza
5459,casa cerro de la capilla,80000,1,20,2,7,25-11-2023,mendoza
5460,altos de montanacasas las calandrias,55000,1,20,2,5,25-11-2023,cordoba
5461,departamento para 2 personas a una cuadra y media del centro,20000,1,10,1,2,25-11-2023,cordoba
5462,departamento para 2 personas a una cuadra y media del centro,20000,1,10,1,2,25-11-2023,cordoba
5463,dptos el boulevard,25000,1,20,1,4,25-11-2023,mendoza
5464,complejo las marias,22000,1,10,1,7,25-11-2023,mendoza
5465,alquiler departamento por dia tunuyan mendoza valle de uco,25000,1,20,1,4,25-11-2023,mendoza
5466,rincon de vistalba  lujan de cuyo,35000,1,20,2,4,25-11-2023,mendoza
5467,monoambiente kiwi,15000,1,10,1,2,25-11-2023,mendoza
5468,departamento centro mendoza,18000,1,20,1,5,25-11-2023,mendoza
5469,cabanas el naranjo,20000,1,20,1,5,25-11-2023,mendoza
5470,moderno monoambiente,16000,1,10,1,2,25-11-2023,mendoza
5471,cabana hasta para 5 personas,15000,1,20,1,5,25-11-2023,mendoza
5472,casa r43,56,1,10,1,3,25-11-2023,mendoza
5473,departamento en san rafael,17000,1,10,1,2,25-11-2023,mendoza
5474,departamento para cuatro personas a cercanias del mendoza plaza shopping,7000,1,10,1,4,25-11-2023,mendoza
5475,departamentos aroma a jazmin,30000,1,20,1,6,25-11-2023,mendoza
5476,cabanas solitudine,18000,1,20,1,6,25-11-2023,mendoza
5477,cabanas el nihuil san rafael,25000,1,20,1,6,25-11-2023,mendoza
5478,duplex  departamento hermoso  6 personas  cochera  cocina completa  alarma,15000,1,20,2,6,25-11-2023,mendoza
5479,comodo departamento cercania a parques y supermercados,16000,1,20,1,4,25-11-2023,mendoza
5480,alojamiento en mendoza capital alquiler temporario y turistico,20000,1,20,1,4,25-11-2023,mendoza
5481,mendoza tunuyan alquiler de cabana  dia  semana  mes,20000,1,10,1,4,25-11-2023,mendoza
5482,hermosa casa 36 personas bdeg privado mayu sumaj piscina exclusiva a 10 min de carlos paz,203000,7,20,1,6,25-11-2023,cordoba
5483,departamento alquiler villa carlos paz centro pileta,15000,1,20,1,7,25-11-2023,cordoba
5484,casa en barrio privado tierralta,70000,1,30,3,8,25-11-2023,cordoba
5485,casa de campo la mary  tanti sierras de cordoba,25000,1,20,1,10,25-11-2023,cordoba
5486,casas de campo en tanti,15900,1,20,1,5,25-11-2023,cordoba
5487,2023  2024 carlos paz alquilo casa hasta 9 personas con pileta exclusiva para grupos de jovenes,30000,1,20,2,9,25-11-2023,cordoba
5488,cabana la primita,25000,1,10,1,4,25-11-2023,cordoba
5489,dpto pleno centro,50000,1,20,1,6,25-11-2023,cordoba
5490,mina clavero alquiler temporario 2024,4500,1,30,2,10,25-11-2023,cordoba
5491,exclusivo grupo de jovenes villa carlos paz alquilo duplex yo casa 2024,40000,1,50,3,13,25-11-2023,cordoba
5492,casa exclusiva villa carlos paz con pileta carlos paz se aceptan jovenes,45000,1,30,1,7,25-11-2023,cordoba
5493,carlos paz a 7 cuadras del cucu alquilo dpto hasta 5 personas,22000,1,10,1,5,25-11-2023,cordoba
5494,alquilo departamento carlos paz centro,25000,1,10,1,4,25-11-2023,cordoba
5495,alquilo departamento carlos paz,28000,1,20,2,4,25-11-2023,cordoba
5496,cabana la tata,25000,1,10,1,4,25-11-2023,cordoba
5497,alquilo departamentos de 4 a 11 pers con pileta en carlos paz,30000,1,30,2,11,25-11-2023,cordoba
5498,apart a 10 min de carlos paz,15000,1,10,1,4,25-11-2023,cordoba
5499,cabanas aguas de roca con pileta desde 2 a 6 pers,25000,1,20,1,6,25-11-2023,cordoba
5500,alquilo casa para 2 a 4 pers con vista al lago e hidromasaje,25000,1,10,1,2,25-11-2023,cordoba
5501,alquilo casa h10 pers todo exclusivo grupos de jovenes 2024,10000,1,30,1,10,25-11-2023,cordoba
5502,casa para cuatro personas al pie del cerro,12000,1,10,1,4,25-11-2023,cordoba
5503,alquilo casa c pileta exclusiva hasta 8 personas,10000,1,30,2,8,25-11-2023,cordoba
5504,alquilo casa c pileta exclusiva h6 personas,40000,1,20,1,6,25-11-2023,cordoba
5505,villa carlos paz casa para 6 personas pileta exclusiva,145000,1,20,1,6,25-11-2023,cordoba
5506,alquiler temporario precio x dia casa amplia playa grande,45000,1,40,2,8,25-11-2023,buenos-aires
5507,alojamiento la esquinita zona guemes,35000,1,10,1,4,25-11-2023,buenos-aires
5508,centro mar del plata,25000,1,10,1,4,25-11-2023,buenos-aires
5509,hermoso departamento en zona guemes con cochera en el mismo edif,40000,1,10,2,2,25-11-2023,buenos-aires
5510,artech cabana 3 dormitorios para 6 personas maximo 8 per 160 mil,96000,1,30,2,8,25-11-2023,buenos-aires
5511,departamento centro,99999,1,10,2,4,25-11-2023,buenos-aires
5512,departamentos en san bernardo temporada 2024 jovenes y familias,20000,1,10,1,6,25-11-2023,buenos-aires
5513,departamento para 4 personas con cochera,15000,1,10,1,4,25-11-2023,buenos-aires
5514,gascon aldrey,20000,1,10,2,4,25-11-2023,buenos-aires
5515,alquiler quequen  necochea depto para 6 personas,30000,1,20,1,6,25-11-2023,buenos-aires
5516,dueno alquila hermosa casa en miramar para 6 per 3 c playa queda solo marzo,350000,7,30,3,6,25-11-2023,buenos-aires
5517,casa en barrio las lomas de miramar,120,1,30,2,8,25-11-2023,buenos-aires
5518,disponible finde largo octubre 25000 por dia,30000,1,20,2,6,25-11-2023,buenos-aires
5519,duplex frente al parque disponible dia semana durante todo el ano,36000,1,20,2,5,25-11-2023,buenos-aires
5520,vista al mar 1 amb y medio con salida directa la playa,60000,1,10,1,3,25-11-2023,buenos-aires
5521,cabana bosque peralta ramos mar del plata caroyas,45000,1,20,1,6,25-11-2023,buenos-aires
5522,dos ambientes en chalet con cochera  parque luro,35,1,10,1,4,25-11-2023,buenos-aires
5523,cabanas del sol con pileta climatizada,20000,1,20,2,6,25-11-2023,buenos-aires
5524,casa layla gran cabana con vista al mar a pasos de la playa para 9 personas,120,1,30,2,12,25-11-2023,buenos-aires
5525,departamento de categoria frente al mar y parque en necochea,35000,1,20,2,6,25-11-2023,buenos-aires
5526,lugar sonado en el centro san martin de los andes,25000,1,10,1,2,25-11-2023,buenos-aires
5527,hermoso departamento,45000,1,10,2,2,25-11-2023,buenos-aires
5528,alojamientos cerca del mar tadeos en villa gesell,25000,1,10,1,4,25-11-2023,buenos-aires
5529,casa en barrio colinas,25000,1,20,1,4,25-11-2023,buenos-aires
5530,departamento botanica orquideas  godoy cruz  mendoza,45,1,20,1,6,25-11-2023,mendoza
5531,departamentos centricos san rafael mendoza,18000,1,10,1,4,25-11-2023,mendoza
5532,casa para turistas san rafael,25000,1,30,1,6,25-11-2023,mendoza
5533,cabanas el pinar en la ventana  potrerillos,15000,1,20,1,6,25-11-2023,mendoza
5534,alquiler turistico san rafael,20000,1,10,1,5,25-11-2023,mendoza
5535,casa atamisque,31000,1,20,2,2,25-11-2023,mendoza
5536,cabanas sangiovese,30000,1,10,1,6,25-11-2023,mendoza
5537,monoambiente  4 personas,8000,1,10,1,4,25-11-2023,mendoza
5538,cabana mi suenotunuyan mendoza,20000,1,20,1,5,25-11-2023,mendoza
5539,alquilo cabana la esperanza del valle san rafael mendoza,25000,1,20,2,8,25-11-2023,mendoza
5540,apartamento acogedor con parking privado,15000,1,10,1,5,25-11-2023,mendoza
5541,alquiler de casa con piscina,40000,1,30,1,6,25-11-2023,mendoza
5542,cabanas sucot,15000,1,30,1,6,25-11-2023,mendoza
5543,alquiler temporario turismo casa en mendoza para 4 personas en godoy cruz zona centrica,30000,1,30,3,4,25-11-2023,mendoza
5544,departamento en san rafael mendoza,35000,1,20,1,4,25-11-2023,mendoza
